PublisherID,Gold_LineOfCoverageId,AssetId,CoverageTrigger,ClaimsMadeRetroDate,LimitAmount,LimitType,AggregateLimit,SublimitAmount,PerRiskLimit,DeductibleAmount,DeductibleType,Rate,ExposureBase,ExposureUnit,ManualPremium,TechnicalPremium,WrittenPremium,EarnedPremium,FullyEarnedFlag,DiscountAmount,SurchargeAmount,ValuationMethod,BlanketIndicator,PrimaryExcessIndicator,QuotaSharePercent,EndorsementIndicator,EndorsementEffectiveDate,OriginalEffectiveDate,UnderwriterNotes,RiskScore,LossHistoryIndicator,EffectiveFrom,EffectiveTo,ActiveFlag,FID_Coverage,FID_CoverageStatus,FID_Policy
POL_ADMIN,LOC000174,AST-POL000087-03,OCCURRENCE,,1200000.00,PER_OCCURRENCE,2400000.00,180000.00,600000.00,1000.00,FLAT,0.0056,1200000.00,INSURED_VALUE,6720.00,6706.56,6370.56,0.00,FALSE,336.00,0.00,REPLACEMENT_COST,FALSE,UMBRELLA,25.00,TRUE,"Jan 29, 2025","Sep 18, 2024","Generated from APPLICATION policy status, Business Equipment Coverage Covered Property Coverage selected for sample policy coverage.",49,FALSE,"Sep 18, 2024","Sep 17, 2025",TRUE,COV047,REQUESTED,POL000087
POL_ADMIN,LOC000175,AST-POL000088-01,OCCURRENCE,,1100000.00,PER_OCCURRENCE,2200000.00,110000.00,550000.00,1000.00,FLAT,0.0050,1100000.00,INSURED_VALUE,5500.00,5434.00,5351.50,5351.50,TRUE,82.50,0.00,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Sep 21, 2024","Generated from CANCELLED policy status, Business Equipment Coverage Covered Property Coverage selected for sample policy coverage.",44,FALSE,"Sep 21, 2024","Feb 16, 2025",FALSE,COV047,CANCELLED,POL000088
POL_ADMIN,LOC000176,AST-POL000089-01,OCCURRENCE,,600000.00,PER_OCCURRENCE,1200000.00,90000.00,300000.00,2500.00,FLAT,0.0056,600000.00,INSURED_VALUE,3360.00,3433.92,3265.92,1796.26,FALSE,168.00,0.00,AGREED_VALUE,TRUE,PRIMARY,100.00,TRUE,"Feb 04, 2025","Sep 24, 2024","Generated from ACTIVE policy status, Business Income Coverage Covered Property Coverage selected for sample policy coverage.",61,FALSE,"Sep 24, 2024","Sep 23, 2025",TRUE,COV049,ACTIVE,POL000089
POL_ADMIN,LOC000177,AST-POL000089-02,OCCURRENCE,,130000.00,AGGREGATE,130000.00,26000.00,130000.00,0.00,FRANCHISE,0.0045,920944.00,GROSS_EARNINGS,4144.25,4326.59,4119.38,2595.21,FALSE,207.21,0.00,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,TRUE,"Feb 05, 2025","Sep 24, 2024","Generated from ACTIVE policy status, Business Income Coverage Income Protection Coverage selected for sample policy coverage.",72,TRUE,"Sep 24, 2024","Sep 23, 2025",TRUE,COV050,ENDORSED,POL000089
POL_ADMIN,LOC000178,AST-POL000090-01,OCCURRENCE,,1300000.00,PER_OCCURRENCE,2600000.00,260000.00,650000.00,1000.00,FLAT,0.0062,1300000.00,INSURED_VALUE,8060.00,8511.36,9035.26,5692.21,FALSE,120.90,644.80,REPLACEMENT_COST,TRUE,PRIMARY,100.00,TRUE,"Feb 08, 2025","Sep 27, 2024","Generated from ACTIVE policy status, Business Income Coverage Covered Property Coverage selected for sample policy coverage.",78,TRUE,"Sep 27, 2024","Sep 26, 2025",TRUE,COV051,ENDORSED,POL000090
POL_ADMIN,LOC000179,AST-POL000090-02,DISCOVERY,,225000.00,AGGREGATE,225000.00,22500.00,225000.00,0.00,FRANCHISE,0.0025,963057.00,GROSS_EARNINGS,2407.64,2595.44,2751.94,1953.87,FALSE,36.11,192.61,REPLACEMENT_COST,FALSE,EXCESS,50.00,FALSE,,"Sep 27, 2024","Generated from ACTIVE policy status, Business Income Coverage Income Protection Coverage selected for sample policy coverage.",89,TRUE,"Sep 27, 2024","Sep 26, 2025",TRUE,COV052,ACTIVE,POL000090
POL_ADMIN,LOC000180,AST-POL000090-03,OCCURRENCE,,500000.00,PER_OCCURRENCE,1000000.00,75000.00,250000.00,2500.00,FLAT,0.0038,500000.00,INSURED_VALUE,1900.00,1812.60,1784.10,1409.44,FALSE,28.50,0.00,REPLACEMENT_COST,FALSE,UMBRELLA,25.00,TRUE,"Feb 10, 2025","Sep 27, 2024","Generated from ACTIVE policy status, Extra Expense Coverage Covered Property Coverage selected for sample policy coverage.",27,FALSE,"Sep 27, 2024","Sep 26, 2025",TRUE,COV053,ENDORSED,POL000090
POL_ADMIN,LOC000181,AST-POL000091-01,OCCURRENCE,,450000.00,PER_OCCURRENCE,900000.00,45000.00,225000.00,2500.00,FLAT,0.0032,450000.00,INSURED_VALUE,1440.00,1569.60,1612.80,1145.09,FALSE,72.00,115.20,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Sep 30, 2024","Generated from ACTIVE policy status, Extra Expense Coverage Covered Property Coverage selected for sample policy coverage.",95,TRUE,"Sep 30, 2024","Sep 29, 2025",TRUE,COV053,ACTIVE,POL000091
POL_ADMIN,LOC000182,AST-POL000092-01,OCCURRENCE,,1000000.00,PER_OCCURRENCE,2000000.00,150000.00,500000.00,1000.00,FLAT,0.0038,1000000.00,INSURED_VALUE,3800.00,3716.40,3659.40,2890.93,FALSE,57.00,0.00,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Oct 03, 2024","Generated from ISSUED policy status, Extra Expense Coverage Covered Property Coverage selected for sample policy coverage.",39,FALSE,"Oct 03, 2024","Oct 02, 2025",TRUE,COV055,ACTIVE,POL000092
POL_ADMIN,LOC000183,AST-POL000092-02,OCCURRENCE,,275000.00,AGGREGATE,275000.00,55000.00,275000.00,0.00,FRANCHISE,0.0035,97283.00,GROSS_EARNINGS,340.49,340.49,335.38,184.46,FALSE,5.11,0.00,STATED_AMOUNT,FALSE,EXCESS,50.00,FALSE,,"Oct 03, 2024","Generated from ISSUED policy status, Extra Expense Coverage Income Protection Coverage selected for sample policy coverage.",50,FALSE,"Oct 03, 2024","Oct 02, 2025",TRUE,COV056,ACTIVE,POL000092
POL_ADMIN,LOC000184,AST-POL000093-01,OCCURRENCE,,550000.00,PER_OCCURRENCE,1100000.00,110000.00,275000.00,2500.00,FLAT,0.0044,550000.00,INSURED_VALUE,2420.00,2449.04,2328.04,349.21,FALSE,121.00,0.00,AGREED_VALUE,TRUE,PRIMARY,100.00,FALSE,,"Oct 06, 2024","Generated from BOUND policy status, Special Form All Risk Property Covered Property Coverage selected for sample policy coverage.",56,FALSE,"Oct 06, 2024","Oct 05, 2025",TRUE,COV057,BOUND,POL000093
POL_ADMIN,LOC000185,AST-POL000093-02,OCCURRENCE,,120000.00,AGGREGATE,120000.00,12000.00,120000.00,0.00,FRANCHISE,0.0040,139396.00,GROSS_EARNINGS,557.58,576.54,548.66,82.30,FALSE,27.88,0.00,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,FALSE,,"Oct 06, 2024","Generated from BOUND policy status, Special Form All Risk Property Income Protection Coverage selected for sample policy coverage.",67,FALSE,"Oct 06, 2024","Oct 05, 2025",TRUE,COV058,BOUND,POL000093
POL_ADMIN,LOC000186,AST-POL000093-03,OCCURRENCE,,1300000.00,PER_OCCURRENCE,2600000.00,195000.00,650000.00,1000.00,FLAT,0.0056,1300000.00,INSURED_VALUE,7280.00,7687.68,7906.08,1185.91,FALSE,364.00,582.40,AGREED_VALUE,FALSE,UMBRELLA,25.00,FALSE,,"Oct 06, 2024","Generated from BOUND policy status, Special Form All Risk Property Covered Property Coverage selected for sample policy coverage.",78,TRUE,"Oct 06, 2024","Oct 05, 2025",TRUE,COV059,BOUND,POL000093
POL_ADMIN,LOC000187,AST-POL000094-01,OCCURRENCE,,1200000.00,PER_OCCURRENCE,2400000.00,120000.00,600000.00,1000.00,FLAT,0.0050,1200000.00,INSURED_VALUE,6000.00,6276.00,6186.00,3897.18,FALSE,90.00,0.00,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Oct 09, 2024","Generated from REINSTATED policy status, Special Form All Risk Property Covered Property Coverage selected for sample policy coverage.",73,TRUE,"Oct 09, 2024","Oct 08, 2025",TRUE,COV059,ACTIVE,POL000094
POL_ADMIN,LOC000188,AST-POL000095-01,OCCURRENCE,,650000.00,AGGREGATE,650000.00,97500.00,325000.00,2.00,PERCENTAGE,0.0056,650000.00,INSURED_VALUE,3640.00,3931.20,4040.40,0.00,FALSE,182.00,291.20,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Oct 12, 2024","Generated from APPLICATION policy status, Special Form Catastrophe Extension Covered Property Coverage selected for sample policy coverage.",90,TRUE,"Oct 12, 2024","Oct 11, 2025",TRUE,COV061,REQUESTED,POL000095
POL_ADMIN,LOC000189,AST-POL000095-02,DISCOVERY,,90000.00,AGGREGATE,90000.00,18000.00,90000.00,0.00,FRANCHISE,0.0025,223622.00,GROSS_EARNINGS,559.06,534.46,506.50,25.33,FALSE,27.95,0.00,AGREED_VALUE,FALSE,EXCESS,50.00,FALSE,,"Oct 12, 2024","Generated from APPLICATION policy status, Special Form Catastrophe Extension Income Protection Coverage selected for sample policy coverage.",28,FALSE,"Oct 12, 2024","Oct 11, 2025",TRUE,COV062,UW_REVIEW,POL000095
POL_ADMIN,LOC000190,AST-POL000096-01,OCCURRENCE,,900000.00,AGGREGATE,900000.00,180000.00,450000.00,1.00,PERCENTAGE,0.0062,900000.00,INSURED_VALUE,5580.00,5401.44,5317.74,5317.74,TRUE,83.70,0.00,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Oct 15, 2024","Generated from CANCELLED policy status, Special Form Catastrophe Extension Covered Property Coverage selected for sample policy coverage.",34,FALSE,"Oct 15, 2024","Mar 20, 2025",FALSE,COV063,CANCELLED,POL000096
POL_ADMIN,LOC000191,AST-POL000096-02,OCCURRENCE,,250000.00,AGGREGATE,250000.00,25000.00,250000.00,0.00,FRANCHISE,0.0030,265735.00,GROSS_EARNINGS,797.21,789.23,777.27,777.27,TRUE,11.96,0.00,STATED_AMOUNT,FALSE,EXCESS,50.00,FALSE,,"Oct 15, 2024","Generated from CANCELLED policy status, Special Form Catastrophe Extension Income Protection Coverage selected for sample policy coverage.",45,FALSE,"Oct 15, 2024","Mar 20, 2025",FALSE,COV064,CANCELLED,POL000096
POL_ADMIN,LOC000192,AST-POL000096-03,OCCURRENCE,,550000.00,COMBINED_SINGLE_LIMIT,825000.00,82500.00,550000.00,0.00,FLAT,0.0087,291145.00,SALES,2532.96,2563.36,2525.36,2525.36,TRUE,37.99,0.00,STATED_AMOUNT,FALSE,UMBRELLA,25.00,FALSE,,"Oct 15, 2024","Generated from CANCELLED policy status, Personal Auto Liability Core Liability Coverage selected for sample policy coverage.",56,FALSE,"Oct 15, 2024","Mar 20, 2025",FALSE,COV065,CANCELLED,POL000096
POL_ADMIN,LOC000193,AST-POL000097-01,CLAIMS_MADE,"Oct 18, 2023",500000.00,COMBINED_SINGLE_LIMIT,750000.00,50000.00,500000.00,0.00,FLAT,0.0080,314736.00,SALES,2517.89,2522.92,2397.03,1318.37,FALSE,125.89,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Oct 18, 2024","Generated from ACTIVE policy status, Personal Auto Liability Core Liability Coverage selected for sample policy coverage.",51,FALSE,"Oct 18, 2024","Oct 17, 2025",TRUE,COV065,ACTIVE,POL000097
POL_ADMIN,LOC000194,AST-POL000098-01,OCCURRENCE,,1100000.00,COMBINED_SINGLE_LIMIT,1650000.00,165000.00,1100000.00,0.00,FLAT,0.0087,388327.00,SALES,3378.44,3500.07,3449.39,2173.12,FALSE,50.68,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,TRUE,"Mar 12, 2025","Oct 21, 2024","Generated from ACTIVE policy status, Personal Auto Liability Core Liability Coverage selected for sample policy coverage.",68,FALSE,"Oct 21, 2024","Oct 20, 2025",TRUE,COV067,ENDORSED,POL000098
POL_ADMIN,LOC000195,AST-POL000098-02,OCCURRENCE,,300000.00,PER_OCCURRENCE,600000.00,60000.00,300000.00,500.00,FLAT,470.0000,23.00,VEHICLE,10810.00,11436.98,12139.63,8619.14,FALSE,162.15,864.80,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,FALSE,,"Oct 21, 2024","Generated from ACTIVE policy status, Personal Auto Liability Vehicle Damage Coverage selected for sample policy coverage.",79,TRUE,"Oct 21, 2024","Oct 20, 2025",TRUE,COV068,ACTIVE,POL000098
POL_ADMIN,LOC000196,AST-POL000099-01,OCCURRENCE,,600000.00,COMBINED_SINGLE_LIMIT,900000.00,120000.00,600000.00,0.00,FLAT,0.0045,461918.00,SALES,2078.63,2224.14,2286.49,1623.41,FALSE,103.93,166.29,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Oct 24, 2024","Generated from ACTIVE policy status, Personal Auto Physical Damage Core Liability Coverage selected for sample policy coverage.",85,TRUE,"Oct 24, 2024","Oct 23, 2025",TRUE,COV069,ACTIVE,POL000099
POL_ADMIN,LOC000197,AST-POL000099-02,OCCURRENCE,,130000.00,PER_OCCURRENCE,260000.00,13000.00,130000.00,1000.00,FLAT,525.0000,26.00,VEHICLE,13650.00,14905.80,15315.30,12099.09,FALSE,682.50,1092.00,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,TRUE,"Mar 17, 2025","Oct 24, 2024","Generated from ACTIVE policy status, Personal Auto Physical Damage Vehicle Damage Coverage selected for sample policy coverage.",96,TRUE,"Oct 24, 2024","Oct 23, 2025",TRUE,COV070,ENDORSED,POL000099
POL_ADMIN,LOC000198,AST-POL000099-03,CLAIMS_MADE,"Oct 24, 2023",900000.00,COMBINED_SINGLE_LIMIT,1350000.00,135000.00,900000.00,0.00,FLAT,0.0059,511918.00,SALES,3020.32,2923.67,2772.65,1524.96,FALSE,151.02,0.00,STATED_AMOUNT,FALSE,UMBRELLA,25.00,FALSE,,"Oct 24, 2024","Generated from ACTIVE policy status, Personal Auto Physical Damage Core Liability Coverage selected for sample policy coverage.",34,FALSE,"Oct 24, 2024","Oct 23, 2025",TRUE,COV071,ACTIVE,POL000099
POL_ADMIN,LOC000199,AST-POL000100-01,OCCURRENCE,,1300000.00,COMBINED_SINGLE_LIMIT,1950000.00,130000.00,1300000.00,0.00,FLAT,0.0052,535509.00,SALES,2784.65,2667.69,2625.92,2074.48,FALSE,41.77,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,TRUE,"Mar 20, 2025","Oct 27, 2024","Generated from ISSUED policy status, Personal Auto Physical Damage Core Liability Coverage selected for sample policy coverage.",29,FALSE,"Oct 27, 2024","Oct 26, 2025",TRUE,COV071,ACTIVE,POL000100
POL_ADMIN,LOC000200,AST-POL000101-01,CLAIMS_MADE,"Oct 30, 2023",450000.00,COMBINED_SINGLE_LIMIT,675000.00,67500.00,450000.00,0.00,FLAT,0.0059,609100.00,SALES,3593.69,3564.94,3385.26,507.79,FALSE,179.68,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Oct 30, 2024","Generated from BOUND policy status, Preferred Auto Liability Core Liability Coverage selected for sample policy coverage.",46,FALSE,"Oct 30, 2024","Oct 29, 2025",TRUE,COV073,BOUND,POL000101
POL_ADMIN,LOC000201,AST-POL000101-02,OCCURRENCE,,100000.00,PER_OCCURRENCE,200000.00,20000.00,100000.00,1000.00,FLAT,635.0000,2.00,VEHICLE,1270.00,1287.78,1224.28,183.64,FALSE,63.50,0.00,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,FALSE,,"Oct 30, 2024","Generated from BOUND policy status, Preferred Auto Liability Vehicle Damage Coverage selected for sample policy coverage.",57,FALSE,"Oct 30, 2024","Oct 29, 2025",TRUE,COV074,BOUND,POL000101
POL_ADMIN,LOC000202,AST-POL000102-01,OCCURRENCE,,1000000.00,COMBINED_SINGLE_LIMIT,1500000.00,200000.00,1000000.00,0.00,FLAT,0.0066,682691.00,SALES,4505.76,4622.91,4555.32,2869.85,FALSE,67.59,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Nov 02, 2024","Generated from REINSTATED policy status, Preferred Auto Liability Core Liability Coverage selected for sample policy coverage.",63,FALSE,"Nov 02, 2024","Nov 01, 2025",TRUE,COV075,ACTIVE,POL000102
POL_ADMIN,LOC000203,AST-POL000102-02,OCCURRENCE,,275000.00,PER_OCCURRENCE,550000.00,27500.00,275000.00,500.00,FLAT,690.0000,5.00,VEHICLE,3450.00,3615.60,3563.85,2530.33,FALSE,51.75,0.00,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,FALSE,,"Nov 02, 2024","Generated from REINSTATED policy status, Preferred Auto Liability Vehicle Damage Coverage selected for sample policy coverage.",74,TRUE,"Nov 02, 2024","Nov 01, 2025",TRUE,COV076,REINSTATED,POL000102
POL_ADMIN,LOC000204,AST-POL000102-03,OCCURRENCE,,600000.00,COMBINED_SINGLE_LIMIT,900000.00,90000.00,600000.00,0.00,FLAT,0.0080,732691.00,SALES,5861.53,6271.83,6652.83,5255.74,FALSE,87.92,468.92,STATED_AMOUNT,FALSE,UMBRELLA,25.00,FALSE,,"Nov 02, 2024","Generated from REINSTATED policy status, Preferred Auto Comprehensive Core Liability Coverage selected for sample policy coverage.",85,TRUE,"Nov 02, 2024","Nov 01, 2025",TRUE,COV077,ACTIVE,POL000102
POL_ADMIN,LOC000205,AST-POL000103-01,OCCURRENCE,,550000.00,COMBINED_SINGLE_LIMIT,825000.00,55000.00,550000.00,0.00,FLAT,0.0073,756282.00,SALES,5520.86,5852.11,6017.74,0.00,FALSE,276.04,441.67,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Nov 05, 2024","Generated from APPLICATION policy status, Preferred Auto Comprehensive Core Liability Coverage selected for sample policy coverage.",80,TRUE,"Nov 05, 2024","Nov 04, 2025",TRUE,COV077,REQUESTED,POL000103
POL_ADMIN,LOC000206,AST-POL000104-01,OCCURRENCE,,1200000.00,COMBINED_SINGLE_LIMIT,1800000.00,180000.00,1200000.00,0.00,FLAT,0.0080,829873.00,SALES,6638.98,7263.05,7694.58,7694.58,TRUE,99.58,531.12,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Nov 08, 2024","Generated from CANCELLED policy status, Preferred Auto Comprehensive Core Liability Coverage selected for sample policy coverage.",97,TRUE,"Nov 08, 2024","Apr 21, 2025",FALSE,COV079,CANCELLED,POL000104
POL_ADMIN,LOC000207,AST-POL000104-02,OCCURRENCE,,325000.00,PER_OCCURRENCE,650000.00,65000.00,325000.00,500.00,FLAT,360.0000,11.00,VEHICLE,3960.00,3841.20,3781.80,3781.80,TRUE,59.40,0.00,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,FALSE,,"Nov 08, 2024","Generated from CANCELLED policy status, Preferred Auto Comprehensive Vehicle Damage Coverage selected for sample policy coverage.",35,FALSE,"Nov 08, 2024","Apr 21, 2025",FALSE,COV080,CANCELLED,POL000104
POL_ADMIN,LOC000208,AST-POL000105-01,CLAIMS_MADE,"Nov 11, 2023",650000.00,COMBINED_SINGLE_LIMIT,975000.00,130000.00,650000.00,0.00,FLAT,0.0087,903464.00,SALES,7860.14,7718.65,7325.65,7325.65,TRUE,393.01,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Nov 11, 2024","Generated from NON_RENEWED policy status, Non-Standard Auto Liability Core Liability Coverage selected for sample policy coverage.",41,FALSE,"Nov 11, 2024","Apr 25, 2025",FALSE,COV081,NON_RENEWED,POL000105
POL_ADMIN,LOC000209,AST-POL000105-02,OCCURRENCE,,90000.00,PER_OCCURRENCE,180000.00,9000.00,90000.00,1000.00,FLAT,415.0000,14.00,VEHICLE,5810.00,5833.24,5542.74,5542.74,TRUE,290.50,0.00,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,FALSE,,"Nov 11, 2024","Generated from NON_RENEWED policy status, Non-Standard Auto Liability Vehicle Damage Coverage selected for sample policy coverage.",52,FALSE,"Nov 11, 2024","Apr 25, 2025",FALSE,COV082,NON_RENEWED,POL000105
POL_ADMIN,LOC000210,AST-POL000105-03,OCCURRENCE,,1000000.00,COMBINED_SINGLE_LIMIT,1500000.00,150000.00,1000000.00,0.00,FLAT,0.0052,953464.00,SALES,4958.01,5086.92,4839.02,4839.02,TRUE,247.90,0.00,STATED_AMOUNT,FALSE,UMBRELLA,25.00,FALSE,,"Nov 11, 2024","Generated from NON_RENEWED policy status, Non-Standard Auto Liability Core Liability Coverage selected for sample policy coverage.",63,FALSE,"Nov 11, 2024","Apr 25, 2025",FALSE,COV083,NON_RENEWED,POL000105
POL_ADMIN,LOC000211,AST-POL000106-01,OCCURRENCE,,900000.00,COMBINED_SINGLE_LIMIT,1350000.00,90000.00,900000.00,0.00,FLAT,0.0045,977055.00,SALES,4396.75,4467.10,4401.14,2772.72,FALSE,65.95,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,TRUE,"Apr 13, 2025","Nov 14, 2024","Generated from ACTIVE policy status, Non-Standard Auto Liability Core Liability Coverage selected for sample policy coverage.",58,FALSE,"Nov 14, 2024","Nov 13, 2025",TRUE,COV083,ENDORSED,POL000106
POL_ADMIN,LOC000212,AST-POL000107-01,OCCURRENCE,,500000.00,COMBINED_SINGLE_LIMIT,750000.00,75000.00,500000.00,0.00,FLAT,0.0052,1050646.00,SALES,5463.36,5736.53,5900.43,4189.30,FALSE,273.17,437.07,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Nov 17, 2024","Generated from ACTIVE policy status, Non-Standard Financial Responsibility Filing Core Liability Coverage selected for sample policy coverage.",75,TRUE,"Nov 17, 2024","Nov 16, 2025",TRUE,COV085,ACTIVE,POL000107
POL_ADMIN,LOC000213,AST-POL000107-02,OCCURRENCE,,110000.00,PER_OCCURRENCE,220000.00,22000.00,110000.00,1000.00,FLAT,525.0000,20.00,VEHICLE,10500.00,11256.00,11571.00,9141.09,FALSE,525.00,840.00,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,TRUE,"Apr 18, 2025","Nov 17, 2024","Generated from ACTIVE policy status, Non-Standard Financial Responsibility Filing Vehicle Damage Coverage selected for sample policy coverage.",86,TRUE,"Nov 17, 2024","Nov 16, 2025",TRUE,COV086,ENDORSED,POL000107
POL_ADMIN,LOC000214,AST-POL000108-01,OCCURRENCE,,1100000.00,COMBINED_SINGLE_LIMIT,1650000.00,220000.00,1100000.00,0.00,FLAT,0.0059,1124237.00,SALES,6633.00,7190.17,7621.32,6020.84,FALSE,99.49,530.64,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Nov 20, 2024","Generated from ISSUED policy status, Non-Standard Financial Responsibility Filing Core Liability Coverage selected for sample policy coverage.",92,TRUE,"Nov 20, 2024","Nov 19, 2025",TRUE,COV087,ACTIVE,POL000108
POL_ADMIN,LOC000215,AST-POL000108-02,OCCURRENCE,,300000.00,PER_OCCURRENCE,600000.00,30000.00,300000.00,500.00,FLAT,580.0000,23.00,VEHICLE,13340.00,12806.40,12606.30,6933.47,FALSE,200.10,0.00,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,FALSE,,"Nov 20, 2024","Generated from ISSUED policy status, Non-Standard Financial Responsibility Filing Vehicle Damage Coverage selected for sample policy coverage.",30,FALSE,"Nov 20, 2024","Nov 19, 2025",TRUE,COV088,ACTIVE,POL000108
POL_ADMIN,LOC000216,AST-POL000108-03,OCCURRENCE,,650000.00,COMBINED_SINGLE_LIMIT,975000.00,97500.00,650000.00,0.00,FLAT,0.0073,1174237.00,SALES,8571.93,8417.64,8289.06,5222.11,FALSE,128.58,0.00,STATED_AMOUNT,FALSE,UMBRELLA,25.00,FALSE,,"Nov 20, 2024","Generated from ISSUED policy status, Multi-Vehicle Liability Core Liability Coverage selected for sample policy coverage.",41,FALSE,"Nov 20, 2024","Nov 19, 2025",TRUE,COV089,ACTIVE,POL000108
POL_ADMIN,LOC000217,AST-POL000109-01,CLAIMS_MADE,"Nov 23, 2023",600000.00,COMBINED_SINGLE_LIMIT,900000.00,60000.00,600000.00,0.00,FLAT,0.0066,1197828.00,SALES,7905.66,7684.31,7289.02,1093.35,FALSE,395.28,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Nov 23, 2024","Generated from BOUND policy status, Multi-Vehicle Liability Core Liability Coverage selected for sample policy coverage.",36,FALSE,"Nov 23, 2024","Nov 22, 2025",TRUE,COV089,BOUND,POL000109
POL_ADMIN,LOC000218,AST-POL000110-01,OCCURRENCE,,1300000.00,COMBINED_SINGLE_LIMIT,1950000.00,195000.00,1300000.00,0.00,FLAT,0.0073,1271419.00,SALES,9281.36,9337.05,8872.98,5589.98,FALSE,464.07,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,TRUE,"Apr 29, 2025","Nov 26, 2024","Generated from RENEWAL_PENDING policy status, Multi-Vehicle Liability Core Liability Coverage selected for sample policy coverage.",53,FALSE,"Nov 26, 2024","Nov 25, 2025",TRUE,COV091,ENDORSED,POL000110
POL_ADMIN,LOC000219,AST-POL000110-02,OCCURRENCE,,225000.00,PER_OCCURRENCE,450000.00,45000.00,225000.00,500.00,FLAT,690.0000,29.00,VEHICLE,20010.00,20570.28,19569.78,13894.54,FALSE,1000.50,0.00,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,TRUE,"Apr 30, 2025","Nov 26, 2024","Generated from RENEWAL_PENDING policy status, Multi-Vehicle Liability Vehicle Damage Coverage selected for sample policy coverage.",64,FALSE,"Nov 26, 2024","Nov 25, 2025",TRUE,COV092,ACTIVE,POL000110
POL_ADMIN,LOC000220,AST-POL000111-01,OCCURRENCE,,450000.00,COMBINED_SINGLE_LIMIT,675000.00,90000.00,450000.00,0.00,FLAT,0.0080,1345010.00,SALES,10760.08,11190.48,10652.48,0.00,FALSE,538.00,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,TRUE,"May 03, 2025","Nov 29, 2024","Generated from APPLICATION policy status, Multi-Vehicle Package Coverage Core Liability Coverage selected for sample policy coverage.",70,FALSE,"Nov 29, 2024","Nov 28, 2025",TRUE,COV093,REQUESTED,POL000111
POL_ADMIN,LOC000221,AST-POL000111-02,OCCURRENCE,,100000.00,PER_OCCURRENCE,200000.00,10000.00,100000.00,1000.00,FLAT,745.0000,2.00,VEHICLE,1490.00,1582.38,1627.08,81.35,FALSE,74.50,119.20,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,FALSE,,"Nov 29, 2024","Generated from APPLICATION policy status, Multi-Vehicle Package Coverage Vehicle Damage Coverage selected for sample policy coverage.",81,TRUE,"Nov 29, 2024","Nov 28, 2025",TRUE,COV094,UW_REVIEW,POL000111
POL_ADMIN,LOC000222,AST-POL000111-03,CLAIMS_MADE,"Nov 29, 2023",1100000.00,COMBINED_SINGLE_LIMIT,1650000.00,165000.00,1100000.00,0.00,FLAT,0.0045,1395010.00,SALES,6277.54,6804.86,6993.19,0.00,FALSE,313.88,502.20,STATED_AMOUNT,FALSE,UMBRELLA,25.00,FALSE,,"Nov 29, 2024","Generated from APPLICATION policy status, Multi-Vehicle Package Coverage Core Liability Coverage selected for sample policy coverage.",92,TRUE,"Nov 29, 2024","Nov 28, 2025",TRUE,COV095,REQUESTED,POL000111
