"ID","Specialty   (Foreign ID)","HCP   (Publisher ID)","HCP   (Source ID)"
"1270.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","929"
"1271.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1145"
"1271.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1145"
"1271.PULMONARY_DISEASE","PULMONARY_DISEASE","HCO_HCP","1145"
"1272.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1145"
"1272.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1145"
"1272.PULMONARY_DISEASE","PULMONARY_DISEASE","HCO_HCP","1145"
"1273.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","93"
"1273.NEUROLOGY","NEUROLOGY","HCO_HCP","93"
"1273.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","93"
"1274.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","930"
"1274.HEMATOLOGY","HEMATOLOGY","HCO_HCP","930"
"1274.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","930"
"1275.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","933"
"1275.NEUROLOGY","NEUROLOGY","HCO_HCP","933"
"1275.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","933"
"1276.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","934"
"1276.PEDIATRICS","PEDIATRICS","HCO_HCP","934"
"1276.PEDIATRIC_ENDOCRINOLOGY","PEDIATRIC_ENDOCRINOLOGY","HCO_HCP","934"
"1277.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","935"
"1277.PEDIATRICS","PEDIATRICS","HCO_HCP","935"
"1277.PEDIATRIC_INFECTIOUS_DISEASES","PEDIATRIC_INFECTIOUS_DISEASES","HCO_HCP","935"
"1278.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","936"
"1278.DERMATOLOGY","DERMATOLOGY","HCO_HCP","936"
"1279.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","937"
"1279.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","937"
"1280.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","941"
"1280.NEUROLOGY","NEUROLOGY","HCO_HCP","941"
"1280.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","941"
"1282.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","943"
"1282.INFECTIOUS_DISEASE","INFECTIOUS_DISEASE","HCO_HCP","943"
"1282.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","943"
"1283.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","944"
"1283.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","944"
"1283.INTERVENTIONAL_CARDIOLOGY","INTERVENTIONAL_CARDIOLOGY","HCO_HCP","944"
"1284.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","945"
"1284.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","HCO_HCP","945"
"1284.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","945"
"1285.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","948"
"1285.SURGERY","SURGERY","HCO_HCP","948"
"1286.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","949"
"1286.ORTHOPAEDIC_SURGERY","ORTHOPAEDIC_SURGERY","HCO_HCP","949"
"1287.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","950"
"1287.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","950"
"1287.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","950"
"1288.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","951"
"1288.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","HCO_HCP","951"
"1288.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","951"
"1289.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","956"
"1289.ANESTHESIOLOGY","ANESTHESIOLOGY","HCO_HCP","956"
"1290.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","957"
"1290.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","HCO_HCP","957"
"1290.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","957"
"1291.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","958"
"1291.PEDIATRICS","PEDIATRICS","HCO_HCP","958"
"1291.PEDIATRIC_CRITICAL_CARE_MEDICINE","PEDIATRIC_CRITICAL_CARE_MEDICINE","HCO_HCP","958"
"1292.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","959"
"1292.HEMATOLOGY","HEMATOLOGY","HCO_HCP","959"
"1292.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","959"
"1293.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","96"
"1293.RADIATION_ONCOLOGY","RADIATION_ONCOLOGY","HCO_HCP","96"
"1293.RADIOLOGY","RADIOLOGY","HCO_HCP","96"
"1294.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","960"
"1294.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","960"
"1294.PULMONARY_DISEASE","PULMONARY_DISEASE","HCO_HCP","960"
"1295.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","961"
"1295.INFECTIOUS_DISEASE","INFECTIOUS_DISEASE","HCO_HCP","961"
"1295.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","961"
"1296.STUDENT_HEALTH_CARE","STUDENT_HEALTH_CARE","HCO_HCP","965"
"1297.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","966"
"1297.UROLOGY","UROLOGY","HCO_HCP","966"
"1298.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","967"
"1298.NEUROLOGY","NEUROLOGY","HCO_HCP","967"
"1298.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","967"
"1299.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","968"
"1299.NEUROLOGY","NEUROLOGY","HCO_HCP","968"
"1299.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","968"
"1300.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","969"
"1300.NEUROLOGY_WITH_SPECIAL_QUALIFICATIONS_IN_CHILD_NEUROLOGY","NEUROLOGY_WITH_SPECIAL_QUALIFICATIONS_IN_CHILD_NEUROLOGY","HCO_HCP","969"
"1300.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","969"
"1301.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","97"
"1301.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","97"
"1302.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","970"
"1302.DERMATOLOGY","DERMATOLOGY","HCO_HCP","970"
"1303.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","971"
"1303.NEUROLOGY","NEUROLOGY","HCO_HCP","971"
"1303.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","971"
"1304.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","972"
"1304.NEUROLOGY","NEUROLOGY","HCO_HCP","972"
"1304.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","972"
"1305.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","973"
"1305.HEMATOLOGY","HEMATOLOGY","HCO_HCP","973"
"1305.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","973"
"1307.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","975"
"1307.ORTHOPAEDIC_SURGERY","ORTHOPAEDIC_SURGERY","HCO_HCP","975"
"1308.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","978"
"1308.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","978"
"1308.INTERVENTIONAL_CARDIOLOGY","INTERVENTIONAL_CARDIOLOGY","HCO_HCP","978"
"1309.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","979"
"1309.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","979"
"1309.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","979"
"1310.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","98"
"1310.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","98"
"1310.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","98"
"1311.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","980"
"1311.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","980"
"1311.INTERVENTIONAL_CARDIOLOGY","INTERVENTIONAL_CARDIOLOGY","HCO_HCP","980"
"1312.DENTAL_PROVIDERS","DENTAL_PROVIDERS","HCO_HCP","981"
"1312.DENTIST","DENTIST","HCO_HCP","981"
"1312.PROSTHODONTICS","PROSTHODONTICS","HCO_HCP","981"
"1313.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","982"
"1313.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","982"
"1313.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","982"
"1314.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","983"
"1314.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","HCO_HCP","983"
"1314.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","983"
"1315.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","984"
"1315.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","984"
"1315.PULMONARY_DISEASE","PULMONARY_DISEASE","HCO_HCP","984"
"1316.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","985"
"1316.DIAGNOSTIC_RADIOLOGY","DIAGNOSTIC_RADIOLOGY","HCO_HCP","985"
"1316.RADIOLOGY","RADIOLOGY","HCO_HCP","985"
"1317.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","986"
"1317.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","986"
"1317.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","986"
"1318.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","987"
"1318.NEUROLOGY","NEUROLOGY","HCO_HCP","987"
"1318.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","987"
"1319.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","988"
"1319.PSYCHIATRY","PSYCHIATRY","HCO_HCP","988"
"1319.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","988"
"1320.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","989"
"1320.THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","HCO_HCP","989"
"1321.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","99"
"1321.ENDOCRINOLOGY_DIABETES_METABOLISM","ENDOCRINOLOGY_DIABETES_METABOLISM","HCO_HCP","99"
"1321.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","99"
"1322.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","990"
"1322.DIAGNOSTIC_RADIOLOGY","DIAGNOSTIC_RADIOLOGY","HCO_HCP","990"
"1322.RADIOLOGY","RADIOLOGY","HCO_HCP","990"
"1323.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","991"
"1323.NEUROLOGY","NEUROLOGY","HCO_HCP","991"
"1323.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","991"
"1324.AMBULATORY_HEALTH_CARE_FACILITIES","AMBULATORY_HEALTH_CARE_FACILITIES","HCO_HCP","992"
"1324.MAGNETIC_RESONANCE_IMAGING_(MRI)","MAGNETIC_RESONANCE_IMAGING_(MRI)","HCO_HCP","992"
"1325.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","993"
"1325.ORTHOPAEDIC_SURGERY","ORTHOPAEDIC_SURGERY","HCO_HCP","993"
"1326.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","994"
"1326.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","994"
"1326.PULMONARY_DISEASE","PULMONARY_DISEASE","HCO_HCP","994"
"137.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","905"
"137.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","905"
"137.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","905"
"138.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","905"
"138.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","HCO_HCP","905"
"138.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","905"
"143.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1000"
"143.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1000"
"143.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1000"
"144.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1001"
"144.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1001"
"144.INTERVENTIONAL_CARDIOLOGY","INTERVENTIONAL_CARDIOLOGY","HCO_HCP","1001"
"145.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1002"
"145.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1002"
"145.INTERVENTIONAL_CARDIOLOGY","INTERVENTIONAL_CARDIOLOGY","HCO_HCP","1002"
"146.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1003"
"146.ANESTHESIOLOGY","ANESTHESIOLOGY","HCO_HCP","1003"
"147.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1004"
"147.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1004"
"147.INTERVENTIONAL_CARDIOLOGY","INTERVENTIONAL_CARDIOLOGY","HCO_HCP","1004"
"148.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1005"
"148.PEDIATRICS","PEDIATRICS","HCO_HCP","1005"
"148.PEDIATRIC_ENDOCRINOLOGY","PEDIATRIC_ENDOCRINOLOGY","HCO_HCP","1005"
"149.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1006"
"149.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1006"
"149.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1006"
"15.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1264"
"15.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1264"
"15.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","1264"
"150.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1012"
"150.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1012"
"150.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1012"
"151.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1013"
"151.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1013"
"151.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","1013"
"152.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1014"
"152.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1014"
"152.INTERVENTIONAL_CARDIOLOGY","INTERVENTIONAL_CARDIOLOGY","HCO_HCP","1014"
"153.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1015"
"153.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1015"
"154.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1016"
"154.PHYSICAL_MEDICINE_REHABILITATION","PHYSICAL_MEDICINE_REHABILITATION","HCO_HCP","1016"
"156.OTHER_SERVICE_PROVIDERS","OTHER_SERVICE_PROVIDERS","HCO_HCP","869"
"156.SPECIALIST","SPECIALIST","HCO_HCP","869"
"157.OTHER_SERVICE_PROVIDERS","OTHER_SERVICE_PROVIDERS","HCO_HCP","869"
"157.SPECIALIST","SPECIALIST","HCO_HCP","869"
"158.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1018"
"158.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1018"
"158.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1018"
"159.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1019"
"159.INFECTIOUS_DISEASE","INFECTIOUS_DISEASE","HCO_HCP","1019"
"159.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1019"
"16.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1265"
"16.CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","HCO_HCP","1265"
"16.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1265"
"160.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1020"
"160.THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","HCO_HCP","1020"
"161.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","867"
"161.NEUROLOGY","NEUROLOGY","HCO_HCP","867"
"161.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","867"
"162.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","867"
"162.NEUROLOGY","NEUROLOGY","HCO_HCP","867"
"162.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","867"
"164.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1022"
"164.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1022"
"164.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1022"
"165.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1023"
"165.ORTHOPAEDIC_SURGERY","ORTHOPAEDIC_SURGERY","HCO_HCP","1023"
"166.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1024"
"166.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1024"
"166.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","1024"
"167.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1025"
"167.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1025"
"167.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","1025"
"168.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1026"
"168.THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","HCO_HCP","1026"
"169.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1027"
"169.NEUROLOGICAL_SURGERY","NEUROLOGICAL_SURGERY","HCO_HCP","1027"
"17.CRITICAL_ACCESS","CRITICAL_ACCESS","HCO_HCP","1266"
"17.GENERAL_ACUTE_CARE_HOSPITAL","GENERAL_ACUTE_CARE_HOSPITAL","HCO_HCP","1266"
"17.HOSPITALS","HOSPITALS","HCO_HCP","1266"
"170.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1028"
"170.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","HCO_HCP","1028"
"170.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1028"
"171.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1029"
"171.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1029"
"171.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1029"
"172.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","103"
"172.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","103"
"172.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","103"
"173.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1030"
"173.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1030"
"173.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","1030"
"175.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1032"
"175.GASTROENTEROLOGY","GASTROENTEROLOGY","HCO_HCP","1032"
"175.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1032"
"179.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1034"
"179.INFECTIOUS_DISEASE","INFECTIOUS_DISEASE","HCO_HCP","1034"
"179.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1034"
