"Publisher ID","Source ID","Trade Name","Product Name","Generic Name","NDC Code","Indication","Price","Therapeautic Area   (Foreign ID)","Definition","Image","url","Sponsor   (Foreign ID)","Form   (Foreign ID)","Administration   (Foreign ID)"
"IMP","29638","CLINIMIX E 4.25/10 SULFITE FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINER","CLINIMIX E 4.25/10 SULFITE FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINER","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE","2765","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/CLINIMIX","","https://CLINIMIX E 4.25/10 SULFITE FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINER.com","1202","1211","10066"
"IMP","29644","CLINIMIX E 5/20 SULFITE FREE W/ ELECT IN 20% DEXTROSE W/ CALCIUM IN PLASTIC CONTAINER","CLINIMIX E 5/20 SULFITE FREE W/ ELECT IN 20% DEXTROSE W/ CALCIUM IN PLASTIC CONTAINER","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE","2765","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/CLINIMIX","","https://CLINIMIX E 5/20 SULFITE FREE W/ ELECT IN 20% DEXTROSE W/ CALCIUM IN PLASTIC CONTAINER.com","1202","1208","10066"
"IMP","29672","CLOZARIL","CLOZARIL","CLOZAPINE","2840","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/CLOZARIL","","https://CLOZARIL.com","1310","1115","10071"
"IMP","29680","CODRIX","CODRIX","ACETAMINOPHEN; CODEINE PHOSPHATE","2599","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/CODRIX","","https://CODRIX.com","1069","1196","10071"
"IMP","29689","COLGATE TOTAL","COLGATE TOTAL","SODIUM FLUORIDE; TRICLOSAN","2595","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/COLGATE","","https://COLGATE TOTAL.com","1017","1129","10025"
"IMP","29707","COMPAZINE","COMPAZINE","PROCHLORPERAZINE MALEATE","2552","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/COMPAZINE","","https://COMPAZINE.com","1032","1213","10071"
"IMP","29716","CONRAY 325","CONRAY 325","IOTHALAMATE SODIUM","3181","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/CONRAY","","https://CONRAY 325.com","1618","1198","10066"
"IMP","29717","CONRAY 400","CONRAY 400","IOTHALAMATE SODIUM","3181","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/CONRAY","","https://CONRAY 400.com","1618","1171","10066"
"IMP","29719","CONSTILAC","CONSTILAC","LACTULOSE","2956","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/CONSTILAC","","https://CONSTILAC.com","1464","1108","10071"
"IMP","29744","CORTISPORIN","CORTISPORIN","HYDROCORTISONE ACETATE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE","2588","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/CORTISPORIN","","https://CORTISPORIN.com","1108","1210","10005"
"IMP","29754","COSOPT","COSOPT","DORZOLAMIDE HYDROCHLORIDE; TIMOLOL MALEATE","3046","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/COSOPT","","https://COSOPT.com","1552","1221","10032"
"IMP","29808","CYTOVENE","CYTOVENE","GANCICLOVIR SODIUM","3336","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/CYTOVENE","","https://CYTOVENE.com","1773","1236","10066"
"IMP","29812","D.H.E. 45","D.H.E. 45","DIHYDROERGOTAMINE MESYLATE","2900","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/D.H.E.","https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Dihydroergotamine.svg/330px-Dihydroergotamine.svg.png","https://D.H.E. 45.com","1337","1179","10066"
"IMP","29826","DARICON","DARICON","OXYPHENCYCLIMINE HYDROCHLORIDE","3402","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DARICON","","https://DARICON.com","1872","1177","10071"
"IMP","29843","DDAVP (NEEDS NO REFRIGERATION)","DDAVP (NEEDS NO REFRIGERATION)","DESMOPRESSIN ACETATE","2998","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DDAVP","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Desmopressin.svg/330px-Desmopressin.svg.png","https://DDAVP (NEEDS NO REFRIGERATION).com","1451","1118","10038"
"IMP","29848","DECADRON","DECADRON","DEXAMETHASONE","3275","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DECADRON","","https://DECADRON.com","1792","1221","10071"
"IMP","29852","DECASPRAY","DECASPRAY","DEXAMETHASONE","3347","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DECASPRAY","","https://DECASPRAY.com","1792","1116","10005"
"IMP","29867","DELFLEX W/ DEXTROSE 3.5% IN PLASTIC CONTAINER","DELFLEX W/ DEXTROSE 3.5% IN PLASTIC CONTAINER","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","2749","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DELFLEX","","https://DELFLEX W/ DEXTROSE 3.5% IN PLASTIC CONTAINER.com","1257","1196","10065"
"IMP","29876","DELTA-CORTEF","DELTA-CORTEF","PREDNISOLONE","2548","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DELTA-CORTEF","","https://DELTA-CORTEF.com","1018","1208","10071"
"IMP","29885","DEMULEN 1/50-21","DEMULEN 1/50-21","ETHINYL ESTRADIOL; ETHYNODIOL DIACETATE","3261","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DEMULEN","","https://DEMULEN 1/50-21.com","1731","1123","10029"
"IMP","29888","DENDRID","DENDRID","IDOXURIDINE","3271","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DENDRID","","https://DENDRID.com","1777","1139","10032"
"IMP","29896","DEPINAR","DEPINAR","CYANOCOBALAMIN; TANNIC ACID; ZINC ACETATE","3031","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DEPINAR","","https://DEPINAR.com","1468","1120","10066"
"IMP","29922","DEXACIDIN","DEXACIDIN","DEXAMETHASONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE","2735","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DEXACIDIN","","https://DEXACIDIN.com","1239","1198","10032"
"IMP","29929","DEXFERRUM","DEXFERRUM","FERRIC OXYHYDROXIDE","2748","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DEXFERRUM","","https://DEXFERRUM.com","1185","1187","10066"
"IMP","29940","DEXTROSE 2.5% AND SODIUM CHLORIDE 0.11% IN PLASTIC CONTAINER","DEXTROSE 2.5% AND SODIUM CHLORIDE 0.11% IN PLASTIC CONTAINER","DEXTROSE; SODIUM CHLORIDE","3453","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DEXTROSE","","https://DEXTROSE 2.5% AND SODIUM CHLORIDE 0.11% IN PLASTIC CONTAINER.com","1890","1234","10066"
"IMP","29950","DEXTROSE 30% IN PLASTIC CONTAINER","DEXTROSE 30% IN PLASTIC CONTAINER","DEXTROSE","2765","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DEXTROSE","","https://DEXTROSE 30% IN PLASTIC CONTAINER.com","1202","1115","10066"
"IMP","29956","DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER","DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER","CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","3406","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DEXTROSE","","https://DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER.com","1843","1100","10066"
"IMP","29976","DEXTROSE 5% IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER","DEXTROSE 5% IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER","DEXTROSE; SODIUM CHLORIDE","2765","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DEXTROSE","","https://DEXTROSE 5% IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER.com","1202","1139","10066"
"IMP","29984","DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 20MEQ (K)","DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 20MEQ (K)","DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE","2765","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DEXTROSE","","https://DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 20MEQ (K).com","1202","1229","10066"
"IMP","29989","DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 0.075% IN PLASTIC CONTAINER","DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 0.075% IN PLASTIC CONTAINER","DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE","3453","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DEXTROSE","","https://DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 0.075% IN PLASTIC CONTAINER.com","1890","1126","10066"
"IMP","29995","DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 20MEQ IN PLASTIC CONTAINER","DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 20MEQ IN PLASTIC CONTAINER","DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE","2765","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DEXTROSE","","https://DEXTROSE 5%, SODIUM CHLORIDE 0.33% AND POTASSIUM CHLORIDE 20MEQ IN PLASTIC CONTAINER.com","1202","1182","10066"
"IMP","30000","DEXTROSE 5%, SODIUM CHLORIDE 0.45% AND POTASSIUM CHLORIDE 0.15% IN PLASTIC CONTAINER","DEXTROSE 5%, SODIUM CHLORIDE 0.45% AND POTASSIUM CHLORIDE 0.15% IN PLASTIC CONTAINER","DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE","3453","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DEXTROSE","","https://DEXTROSE 5%, SODIUM CHLORIDE 0.45% AND POTASSIUM CHLORIDE 0.15% IN PLASTIC CONTAINER.com","1890","1210","10066"
"IMP","30007","DEXTROSE 50% IN PLASTIC CONTAINER","DEXTROSE 50% IN PLASTIC CONTAINER","DEXTROSE","2765","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DEXTROSE","","https://DEXTROSE 50% IN PLASTIC CONTAINER.com","1202","1114","10066"
"IMP","30017","DIALYTE LM/ DEXTROSE 1.5% IN PLASTIC CONTAINER","DIALYTE LM/ DEXTROSE 1.5% IN PLASTIC CONTAINER","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","3382","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DIALYTE","","https://DIALYTE LM/ DEXTROSE 1.5% IN PLASTIC CONTAINER.com","1890","1157","10065"
"IMP","30022","DIALYTE W/ DEXTROSE 4.25% IN PLASTIC CONTAINER","DIALYTE W/ DEXTROSE 4.25% IN PLASTIC CONTAINER","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE","3382","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DIALYTE","","https://DIALYTE W/ DEXTROSE 4.25% IN PLASTIC CONTAINER.com","1890","1172","10065"
"IMP","30023","DIAMOX","DIAMOX","ACETAZOLAMIDE","2929","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DIAMOX","","https://DIAMOX.com","1409","1158","10071"
"IMP","30024","DIAMOX","DIAMOX","ACETAZOLAMIDE SODIUM","3370","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DIAMOX","","https://DIAMOX.com","1807","1182","10066"
"IMP","30041","DIANEAL PD-2 W/ DEXTROSE 2.5% IN PLASTIC CONTAINER","DIANEAL PD-2 W/ DEXTROSE 2.5% IN PLASTIC CONTAINER","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","2694","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DIANEAL","","https://DIANEAL PD-2 W/ DEXTROSE 2.5% IN PLASTIC CONTAINER.com","1202","1142","10065"
"IMP","30054","DICLOFENAC POTASSIUM","DICLOFENAC POTASSIUM","DICLOFENAC POTASSIUM","2710","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DICLOFENAC","","https://DICLOFENAC POTASSIUM.com","1180","1207","10071"
"IMP","30067","DIFFERIN","DIFFERIN","ADAPALENE","3273","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DIFFERIN","","https://DIFFERIN.com","1793","1217","10005"
"IMP","30114","DIUPRES-500","DIUPRES-500","CHLOROTHIAZIDE; RESERPINE","3322","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DIUPRES-500","","https://DIUPRES-500.com","1792","1124","10071"
"IMP","30117","DIUTENSEN-R","DIUTENSEN-R","METHYCLOTHIAZIDE; RESERPINE","3239","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DIUTENSEN-R","","https://DIUTENSEN-R.com","1709","1128","10071"
"IMP","30123","DOBUTREX","DOBUTREX","DOBUTAMINE HYDROCHLORIDE","2951","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DOBUTREX","","https://DOBUTREX.com","1388","1141","10066"
"IMP","30125","DOCEFREZ","DOCEFREZ","DOCETAXEL","3555","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DOCEFREZ","","https://DOCEFREZ.com","1992","1113","10066"
"IMP","30128","DOLOPHINE HYDROCHLORIDE","DOLOPHINE HYDROCHLORIDE","METHADONE HYDROCHLORIDE","3498","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DOLOPHINE","","https://DOLOPHINE HYDROCHLORIDE.com","1927","1156","10071"
"IMP","30132","DOPAMINE HYDROCHLORIDE IN DEXTROSE 5%","DOPAMINE HYDROCHLORIDE IN DEXTROSE 5%","DOPAMINE HYDROCHLORIDE","2654","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DOPAMINE","","https://DOPAMINE HYDROCHLORIDE IN DEXTROSE 5%.com","1091","1141","10066"
"IMP","30140","DORYX","DORYX","DOXYCYCLINE HYCLATE","3290","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DORYX","","https://DORYX.com","1699","1125","10071"
"IMP","30152","DOXY-SLEEP-AID","DOXY-SLEEP-AID","DOXYLAMINE SUCCINATE","2743","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DOXY-SLEEP-AID","","https://DOXY-SLEEP-AID.com","1213","1201","10071"
"IMP","30168","DUAC","DUAC","BENZOYL PEROXIDE; CLINDAMYCIN PHOSPHATE","3020","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DUAC","","https://DUAC.com","1513","1100","10005"
"IMP","30173","DUO-MEDIHALER","DUO-MEDIHALER","ISOPROTERENOL HYDROCHLORIDE; PHENYLEPHRINE BITARTRATE","3529","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DUO-MEDIHALER","","https://DUO-MEDIHALER.com","2011","1114","10054"
"IMP","30176","DUONEB","DUONEB","ALBUTEROL SULFATE; IPRATROPIUM BROMIDE","2750","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DUONEB","","https://DUONEB.com","1258","1174","10054"
"IMP","30178","DURABOLIN","DURABOLIN","NANDROLONE PHENPROPIONATE","2634","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DURABOLIN","","https://DURABOLIN.com","1071","1132","10066"
"IMP","30184","DURAGESIC-37","DURAGESIC-37","FENTANYL","3457","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DURAGESIC-37","","https://DURAGESIC-37.com","1920","1176","10060"
"IMP","30194","DURICEF","DURICEF","CEFADROXIL/CEFADROXIL HEMIHYDRATE","3237","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DURICEF","","https://DURICEF.com","1699","1225","10071"
"IMP","30205","DYNAPEN","DYNAPEN","DICLOXACILLIN SODIUM","3147","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/DYNAPEN","","https://DYNAPEN.com","1614","1229","10071"
"IMP","30207","E-BASE","E-BASE","ERYTHROMYCIN","2876","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/E-BASE","","https://E-BASE.com","1370","1230","10071"
"IMP","30213","E-Z PREP 220","E-Z PREP 220","POVIDONE-IODINE","2772","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/E-Z","","https://E-Z PREP 220.com","1248","1121","10005"
"IMP","30216","E-Z SCRUB 201","E-Z SCRUB 201","POVIDONE-IODINE","3180","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/E-Z","","https://E-Z SCRUB 201.com","1656","1163","10005"
"IMP","30220","E.E.S. 200","E.E.S. 200","ERYTHROMYCIN ETHYLSUCCINATE","3362","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/E.E.S.","","https://E.E.S. 200.com","1863","1131","10071"
"IMP","30225","ECONOPRED","ECONOPRED","PREDNISOLONE ACETATE","3102","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/ECONOPRED","","https://ECONOPRED.com","1566","1227","10032"
"IMP","30230","EDROPHONIUM CHLORIDE","EDROPHONIUM CHLORIDE","EDROPHONIUM CHLORIDE","2654","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/EDROPHONIUM","","https://EDROPHONIUM CHLORIDE.com","1091","1119","10066"
"IMP","30245","ELELYSO","ELELYSO","TALIGLUCERASE ALFA","3434","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/ELELYSO","","https://ELELYSO.com","1872","1108","10058"
"IMP","30265","EMGEL","EMGEL","ERYTHROMYCIN","2674","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/EMGEL","","https://EMGEL.com","1167","1159","10005"
"IMP","30279","ENJUVIA","ENJUVIA","ESTROGENS, CONJUGATED SYNTHETIC B","3113","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/ENJUVIA","","https://ENJUVIA.com","1583","1115","10071"
"IMP","30286","ENTEREG","ENTEREG","ALVIMOPAN","3373","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/ENTEREG","","https://ENTEREG.com","1835","1236","10071"
"IMP","30287","ENTOCORT EC","ENTOCORT EC","BUDESONIDE","3636","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/ENTOCORT","","https://ENTOCORT EC.com","2045","1173","10071"
"IMP","30296","EPITOL","EPITOL","CARBAMAZEPINE","3388","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/EPITOL","","https://EPITOL.com","1858","1172","10071"
"IMP","30303","ERAXIS","ERAXIS","ANIDULAFUNGIN","3435","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/ERAXIS","","https://ERAXIS.com","1872","1127","10066"
"IMP","30319","ERYTHRO-STATIN","ERYTHRO-STATIN","ERYTHROMYCIN","3467","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/ERYTHRO-STATIN","","https://ERYTHRO-STATIN.com","1975","1108","10005"
"IMP","30323","ERYTHROMYCIN AND BENZOYL PEROXIDE","ERYTHROMYCIN AND BENZOYL PEROXIDE","BENZOYL PEROXIDE; ERYTHROMYCIN","2845","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/ERYTHROMYCIN","","https://ERYTHROMYCIN AND BENZOYL PEROXIDE.com","1338","1196","10005"
"IMP","30327","ERYTHROMYCIN LACTOBIONATE","ERYTHROMYCIN LACTOBIONATE","ERYTHROMYCIN LACTOBIONATE","2893","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/ERYTHROMYCIN","","https://ERYTHROMYCIN LACTOBIONATE.com","1330","1135","10066"
"IMP","30333","ESIMIL","ESIMIL","GUANETHIDINE MONOSULFATE; HYDROCHLOROTHIAZIDE","2769","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/ESIMIL","","https://ESIMIL.com","1239","1175","10071"
"IMP","30339","ESTRADIOL","ESTRADIOL","ESTRADIOL","3023","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/ESTRADIOL","","https://ESTRADIOL.com","1486","1206","10060"
"IMP","30348","ESTROVIS","ESTROVIS","QUINESTROL","3039","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/ESTROVIS","","https://ESTROVIS.com","1509","1224","10071"
"IMP","30357","ETHYOL","ETHYOL","AMIFOSTINE","3598","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/ETHYOL","","https://ETHYOL.com","2035","1193","10066"
"IMP","30366","ETRAFON-FORTE","ETRAFON-FORTE","AMITRIPTYLINE HYDROCHLORIDE; PERPHENAZINE","3034","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/ETRAFON-FORTE","","https://ETRAFON-FORTE.com","1504","1201","10071"
"IMP","30382","EXALGO","EXALGO","HYDROMORPHONE HYDROCHLORIDE","2982","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/EXALGO","","https://EXALGO.com","1442","1193","10071"
"IMP","30386","EXELON","EXELON","RIVASTIGMINE","3408","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/EXELON","","https://EXELON.com","1871","1154","10060"
"IMP","30391","EXNA","EXNA","BENZTHIAZIDE","2596","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/EXNA","","https://EXNA.com","1066","1167","10071"
"IMP","30401","FAMOTIDINE","FAMOTIDINE","FAMOTIDINE","2652","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/FAMOTIDINE","","https://FAMOTIDINE.com","1089","1122","10066"
"IMP","30434","FERRISELTZ","FERRISELTZ","FERRIC AMMONIUM CITRATE","2898","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/FERRISELTZ","","https://FERRISELTZ.com","1413","1236","10071"
"IMP","30439","FINACEA","FINACEA","AZELAIC ACID","2658","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/FINACEA","","https://FINACEA.com","1151","1183","10005"
"IMP","30444","FIRMAGON","FIRMAGON","DEGARELIX ACETATE","2945","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/FIRMAGON","","https://FIRMAGON.com","1383","1179","10061"
"IMP","30457","FLOMAX","FLOMAX","TAMSULOSIN HYDROCHLORIDE","3571","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/FLOMAX","","https://FLOMAX.com","2033","1145","10071"
"IMP","30459","FLONASE SENSIMIST ALLERGY RELIEF","FLONASE SENSIMIST ALLERGY RELIEF","FLUTICASONE FUROATE","2562","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/FLONASE","","https://FLONASE SENSIMIST ALLERGY RELIEF.com","1015","1106","10038"
"IMP","30465","FLOVENT DISKUS 100","FLOVENT DISKUS 100","FLUTICASONE PROPIONATE","3361","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/FLOVENT","","https://FLOVENT DISKUS 100.com","1799","1182","10054"
"IMP","30497","FLUPHENAZINE HYDROCHLORIDE","FLUPHENAZINE HYDROCHLORIDE","FLUPHENAZINE HYDROCHLORIDE","2735","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/FLUPHENAZINE","","https://FLUPHENAZINE HYDROCHLORIDE.com","1265","1175","10071"
"IMP","30499","FLURBIPROFEN","FLURBIPROFEN","FLURBIPROFEN","3328","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/FLURBIPROFEN","","https://FLURBIPROFEN.com","1798","1165","10071"
"IMP","30520","FORFIVO XL","FORFIVO XL","BUPROPION HYDROCHLORIDE","2832","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/FORFIVO","","https://FORFIVO XL.com","1292","1202","10071"
"IMP","30523","FORTAZ IN PLASTIC CONTAINER","FORTAZ IN PLASTIC CONTAINER","CEFTAZIDIME SODIUM","2658","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/FORTAZ","","https://FORTAZ IN PLASTIC CONTAINER.com","1095","1221","10066"
"IMP","30540","FREAMINE III 8.5%","FREAMINE III 8.5%","AMINO ACIDS","3453","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/FREAMINE","","https://FREAMINE III 8.5%.com","1890","1134","10066"
"IMP","30546","FULVICIN P/G 330","FULVICIN P/G 330","GRISEOFULVIN, ULTRAMICROSIZE","2710","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/FULVICIN","","https://FULVICIN P/G 330.com","1180","1236","10071"
"IMP","30561","GAMOPHEN","GAMOPHEN","HEXACHLOROPHENE","3562","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/GAMOPHEN","","https://GAMOPHEN.com","1998","1226","10005"
"IMP","30581","GENCEPT 10/11-28","GENCEPT 10/11-28","ETHINYL ESTRADIOL; NORETHINDRONE","2900","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/GENCEPT","","https://GENCEPT 10/11-28.com","1370","1183","10092"
"IMP","30583","GENESA","GENESA","ARBUTAMINE HYDROCHLORIDE","3464","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/GENESA","","https://GENESA.com","1901","1129","10066"
"IMP","30585","GENOPTIC","GENOPTIC","GENTAMICIN SULFATE","2829","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/GENOPTIC","","https://GENOPTIC.com","1335","1118","10032"
"IMP","30595","GEODON","GEODON","ZIPRASIDONE HYDROCHLORIDE","3102","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/GEODON","","https://GEODON.com","1564","1233","10071"
"IMP","30602","GILENYA","GILENYA","FINGOLIMOD HYDROCHLORIDE","2777","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/GILENYA","","https://GILENYA.com","1239","1188","10071"
"IMP","30617","GLUMETZA","GLUMETZA","METFORMIN HYDROCHLORIDE","3247","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/GLUMETZA","","https://GLUMETZA.com","1707","1167","10071"
"IMP","30618","GLYBURIDE","GLYBURIDE","GLYBURIDE","2699","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/GLYBURIDE","","https://GLYBURIDE.com","1169","1140","10071"
"IMP","30623","GLYNASE","GLYNASE","GLYBURIDE","3402","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/GLYNASE","","https://GLYNASE.com","1872","1104","10071"
"IMP","30632","GRIFULVIN V","GRIFULVIN V","GRISEOFULVIN, MICROSIZE","3525","N/A","$ unknown","Pain Management","https://en.wikipedia.org/wiki/GRIFULVIN","","https://GRIFULVIN V.com","2026","1144","10071"
