DueDate,URL,FDN_Form,FDN_LegalEntity
2024-09-20,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,958
2024-09-21,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,959
2024-09-22,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,960
2024-09-23,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,961
2024-09-24,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,962
2024-09-25,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,963
2024-09-26,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,964
2024-09-27,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,965
2024-09-28,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,966
2024-09-29,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,967
2024-09-30,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,968
2024-10-01,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,969
2024-10-02,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,970
2024-10-03,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,971
2024-10-04,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,972
2024-10-05,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,973
2024-10-06,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,974
2024-10-07,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,975
2024-10-08,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,976
2024-10-09,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,977
2024-10-10,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,978
2024-10-11,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,979
2024-10-12,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,980
2024-10-13,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,981
2024-10-14,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,982
2024-10-15,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,983
2024-10-16,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,984
2024-10-17,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,985
2024-10-18,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,986
2024-10-19,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,987
2024-10-20,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,988
2024-10-21,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,989
2024-10-22,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,990
2024-10-23,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,991
2024-10-24,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,992
2024-10-25,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,993
2024-10-26,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,994
2024-10-27,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,995
2024-10-28,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,996
2024-10-29,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,997
2024-10-30,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,998
2024-10-31,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,999
2024-11-01,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1000
2024-11-02,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1001
2024-11-03,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1002
2024-11-04,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1003
2024-11-05,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1004
2024-11-06,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1005
2024-11-07,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1006
2024-11-08,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1007
2024-11-09,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1008
2024-11-10,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1009
2024-11-11,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1010
2024-11-12,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1011
2024-11-13,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1012
2024-11-14,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1013
2024-11-15,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1014
2024-11-16,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1015
2024-11-17,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1016
2024-11-18,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1017
2024-11-19,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1018
2024-11-20,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1019
2024-11-21,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1020
2024-11-22,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1021
2024-11-23,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1022
2024-11-24,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1023
2024-11-25,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1024
2024-11-26,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1025
2024-11-27,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1026
2024-11-28,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1027
2024-11-29,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1028
2024-11-30,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1029
2024-12-01,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1030
2024-12-02,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1031
2024-12-03,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1032
2024-12-04,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1033
2024-12-05,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1034
2024-12-06,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1035
2024-12-07,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1036
2024-12-08,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1037
2024-12-09,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1038
2024-12-10,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1039
2024-12-11,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1040
2024-12-12,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1041
2024-12-13,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1042
2024-12-14,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1043
2024-12-15,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1044
2024-12-16,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1045
2024-12-17,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1046
2024-12-18,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1047
2024-12-19,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1048
2024-12-20,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1049
2024-12-21,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1050
2024-12-22,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1051
2024-12-23,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1052
2024-12-24,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1053
2024-12-25,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1054
2024-12-26,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1055
2024-12-27,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1056
2024-12-28,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1057
2024-12-29,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1058
2024-12-30,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1059
2024-12-31,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1060
2025-01-01,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1061
2025-01-02,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1062
2025-01-03,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1063
2025-01-04,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1064
2025-01-05,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1065
2025-01-06,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1066
2025-01-07,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1067
2025-01-08,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1068
2025-01-09,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1069
2025-01-10,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1070
2025-01-11,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1071
2025-01-12,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1072
2025-01-13,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1073
2025-01-14,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1074
2025-01-15,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1075
2025-01-16,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1076
2025-01-17,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1077
2025-01-18,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1078
2025-01-19,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1079
2025-01-20,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1080
2025-01-21,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1081
2025-01-22,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1082
2025-01-23,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1083
2025-01-24,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1084
2025-01-25,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1085
2025-01-26,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1086
2025-01-27,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1087
2025-01-28,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1088
2025-01-29,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1089
2025-01-30,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1090
2025-01-31,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1091
2025-02-01,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1092
2025-02-02,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1093
2025-02-03,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1094
2025-02-04,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1095
2025-02-05,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1096
2025-02-06,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1097
2025-02-07,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1098
2025-02-08,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1099
2025-02-09,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1100
2025-02-10,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1101
2025-02-11,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1102
2025-02-12,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1103
2025-02-13,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1104
2025-02-14,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1105
2025-02-15,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1106
2025-02-16,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1107
2025-02-17,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1108
2025-02-18,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1109
2025-02-19,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1110
2025-02-20,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1111
2025-02-21,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1112
2025-02-22,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1113
2025-02-23,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1114
2025-02-24,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1115
2025-02-25,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1116
2025-02-26,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1117
2025-02-27,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1118
2025-02-28,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1119
2025-03-01,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1120
2025-03-02,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1121
2025-03-03,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1122
2025-03-04,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1123
2025-03-05,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1124
2025-03-06,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1125
2025-03-07,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1126
2025-03-08,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1127
2025-03-09,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1128
2025-03-10,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1129
2025-03-11,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1130
2025-03-12,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1131
2025-03-13,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1132
2025-03-14,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1133
2025-03-15,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1134
2025-03-16,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1135
2025-03-18,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1136
2025-03-19,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1137
2025-03-20,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1138
2025-03-21,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1139
2025-03-22,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1140
2025-03-23,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1141
2025-03-24,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1142
2025-03-25,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1143
2025-03-26,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1144
2025-03-27,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1145
2025-03-28,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1146
2025-03-29,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1147
2025-03-30,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1148
2025-03-31,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1149
2025-04-01,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1150
2025-04-02,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1151
2025-04-03,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1152
2025-04-04,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1153
2025-04-05,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1154
2025-04-06,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1155
2025-04-07,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1156
2025-04-08,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1157
2025-04-09,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1158
2025-04-10,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1159
2025-04-11,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1160
2025-04-12,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1161
2025-04-13,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1162
2025-04-14,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1163
2025-04-15,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1164
2025-04-16,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1165
2025-04-17,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1166
2025-04-18,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1167
2025-04-19,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1168
2025-04-20,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1169
2025-04-21,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1170
2025-04-22,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1171
2025-04-23,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1172
2025-04-24,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1173
2025-04-25,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1174
2025-04-26,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1175
2025-04-27,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1176
2025-04-28,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1177
2025-04-29,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1178
2025-04-30,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1179
2025-05-01,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1180
2025-05-02,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1181
2025-05-03,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1182
2025-05-04,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1183
2025-05-05,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1184
2025-05-06,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1185
2025-05-07,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1186
2025-05-08,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1187
2025-05-09,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1188
2025-05-10,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1189
2025-05-11,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1190
2025-05-12,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1191
2025-05-13,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1192
2025-05-14,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,1193
2025-05-15,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,599
2025-05-16,https://industrydemo.s3.amazonaws.com/f1040.pdf,1040,600
2025-05-18,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,601
2025-05-19,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,602
2025-05-20,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,603
2025-05-21,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,604
2025-05-22,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,605
2025-05-23,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,606
2025-05-24,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,607
2025-05-25,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,608
2025-05-26,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,609
2025-05-27,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,610
2025-05-28,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,611
2025-05-29,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,612
2025-05-30,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,613
2025-05-31,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,614
2025-06-01,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,615
2025-06-02,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,616
2025-06-03,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,617
2025-06-04,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,618
2025-06-05,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,619
2025-06-06,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,620
2025-06-07,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,621
2025-06-08,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,622
2025-06-09,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,623
2025-06-10,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,624
2025-06-11,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,625
2025-06-12,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,626
2025-06-13,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,627
2025-06-14,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,628
2025-06-15,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,629
2025-06-16,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,630
2025-06-17,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,631
2025-06-18,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,632
2025-06-19,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,633
2025-06-20,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,634
2025-06-21,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,635
2025-06-22,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,636
2025-06-23,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,637
2025-06-24,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,638
2025-06-25,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,639
2025-06-26,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,640
2025-06-27,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,641
2025-06-28,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,642
2025-06-29,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,643
2025-06-30,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,644
2025-07-01,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,645
2025-07-02,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,646
2025-07-03,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,647
2025-07-04,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,648
2025-07-05,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,649
2025-07-06,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,650
2025-07-07,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,651
2025-07-08,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,652
2025-07-09,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,653
2025-07-10,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,654
2025-07-11,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,655
2025-07-12,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,656
2025-07-13,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,657
2025-07-14,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,658
2025-07-15,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,659
2025-07-16,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,660
2025-07-17,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,661
2025-07-18,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,662
2025-07-19,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,663
2025-07-20,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,664
2025-07-21,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,665
2025-07-22,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,666
2025-07-23,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,667
2025-07-24,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,668
2025-07-25,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,669
2025-07-26,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,670
2025-07-27,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,671
2025-07-28,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,672
2025-07-29,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,673
2025-07-30,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,674
2025-07-31,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,675
2025-08-01,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,676
2025-08-02,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,677
2025-08-03,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,678
2025-08-04,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,679
2025-08-05,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,680
2025-08-06,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,681
2025-08-07,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,682
2025-08-08,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,683
2025-08-09,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,684
2025-08-10,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,685
2025-08-11,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,686
2025-08-12,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,687
2025-08-13,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,688
2025-08-14,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,689
2025-08-15,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,690
2025-08-16,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,691
2025-08-17,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,692
2025-08-18,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,693
2025-08-19,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,694
2025-08-20,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,695
2025-08-21,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,696
2025-08-22,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,697
2025-08-23,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,698
2025-08-24,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,699
2025-08-25,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,700
2025-08-26,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,701
2025-08-27,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,702
2025-08-28,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,703
2025-08-29,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,704
2025-08-30,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,705
2025-08-31,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,706
2025-09-01,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,707
2025-09-02,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,708
2025-09-03,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,709
2025-09-04,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,710
2025-09-05,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,711
2025-09-06,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,712
2025-09-07,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,713
2025-09-08,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,714
2025-09-09,https://industrydemo.s3.amazonaws.com/i8804.pdf,8804,715
