Publisher ID,Source ID,Trade Name,Product Name,Generic Name,NDC Code,Indication,Price,Therapeautic Area   (Foreign ID),Definition,Image,url,Sponsor   (Foreign ID),Form   (Foreign ID),Administration   (Foreign ID)
IMP,29059,AQUATENSEN,AQUATENSEN,METHYCLOTHIAZIDE,3239,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AQUATENSEN,,https://AQUATENSEN.com,1709,1127,10071
IMP,29060,ARALEN,ARALEN,CHLOROQUINE PHOSPHATE,3168,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARALEN,,https://ARALEN.com,1638,1131,10071
IMP,29061,ARALEN HYDROCHLORIDE,ARALEN HYDROCHLORIDE,CHLOROQUINE HYDROCHLORIDE,3201,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARALEN,,https://ARALEN HYDROCHLORIDE.com,1638,1157,10066
IMP,29062,ARALEN PHOSPHATE W/ PRIMAQUINE PHOSPHATE,ARALEN PHOSPHATE W/ PRIMAQUINE PHOSPHATE,CHLOROQUINE PHOSPHATE; PRIMAQUINE PHOSPHATE,3168,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARALEN,,https://ARALEN PHOSPHATE W/ PRIMAQUINE PHOSPHATE.com,1638,1204,10071
IMP,29063,ARAMINE,ARAMINE,METARAMINOL BITARTRATE,3355,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARAMINE,,https://ARAMINE.com,1792,1102,10066
IMP,29064,ARAVA,ARAVA,LEFLUNOMIDE,3168,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARAVA,,https://ARAVA.com,1638,1218,10071
IMP,29065,ARCAPTA NEOHALER,ARCAPTA NEOHALER,INDACATEROL MALEATE,2801,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARCAPTA,,https://ARCAPTA NEOHALER.com,1239,1224,10054
IMP,29066,ARDUAN,ARDUAN,PIPECURONIUM BROMIDE,2634,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARDUAN,,https://ARDUAN.com,1071,1206,10066
IMP,29067,AREDIA,AREDIA,PAMIDRONATE DISODIUM,2802,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AREDIA,,https://AREDIA.com,1239,1170,10066
IMP,29068,ARESTIN,ARESTIN,MINOCYCLINE HYDROCHLORIDE,3337,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARESTIN,,https://ARESTIN.com,1780,1139,10025
IMP,29069,ARFONAD,ARFONAD,TRIMETHAPHAN CAMSYLATE,2839,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARFONAD,,https://ARFONAD.com,1276,1234,10066
IMP,29070,ARGATROBAN,ARGATROBAN,ARGATROBAN,2980,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARGATROBAN,,https://ARGATROBAN.com,1417,1226,10066
IMP,29071,ARGATROBAN IN SODIUM CHLORIDE,ARGATROBAN IN SODIUM CHLORIDE,ARGATROBAN,3488,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARGATROBAN,,https://ARGATROBAN IN SODIUM CHLORIDE.com,1925,1130,10058
IMP,29072,ARICEPT,ARICEPT,DONEPEZIL HYDROCHLORIDE,3359,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARICEPT,,https://ARICEPT.com,1867,1152,10071
IMP,29073,ARICEPT ODT,ARICEPT ODT,DONEPEZIL HYDROCHLORIDE,3364,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARICEPT,,https://ARICEPT ODT.com,1867,1234,10071
IMP,29074,ARIDOL,ARIDOL,MANNITOL,3161,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARIDOL,,https://ARIDOL.com,1599,1106,10054
IMP,29075,ARIDOL KIT,ARIDOL KIT,MANNITOL,3161,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARIDOL,,https://ARIDOL KIT.com,1599,1139,10054
IMP,29076,ARIMIDEX,ARIMIDEX,ANASTROZOLE,2795,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARIMIDEX,,https://ARIMIDEX.com,1265,1204,10071
IMP,29077,ARISTOCORT,ARISTOCORT,TRIAMCINOLONE,3203,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARISTOCORT,,https://ARISTOCORT.com,1673,1237,10071
IMP,29078,ARISTOCORT,ARISTOCORT,TRIAMCINOLONE DIACETATE,2742,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARISTOCORT,,https://ARISTOCORT.com,1179,1148,10066
IMP,29079,ARISTOSPAN,ARISTOSPAN,TRIAMCINOLONE HEXACETONIDE,3434,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARISTOSPAN,,https://ARISTOSPAN.com,1871,1195,10066
IMP,29080,ARIXTRA,ARIXTRA,FONDAPARINUX SODIUM,3172,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARIXTRA,,https://ARIXTRA.com,1609,1221,10061
IMP,29081,AROMASIN,AROMASIN,EXEMESTANE,3402,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AROMASIN,,https://AROMASIN.com,1872,1236,10071
IMP,29082,ARRANON,ARRANON,NELARABINE,3434,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARRANON,,https://ARRANON.com,1871,1167,10058
IMP,29083,ARTANE,ARTANE,TRIHEXYPHENIDYL HYDROCHLORIDE,3452,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARTANE,,https://ARTANE.com,1932,1225,10071
IMP,29084,ARTHROTEC,ARTHROTEC,DICLOFENAC SODIUM; MISOPROSTOL,3378,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ARTHROTEC,,https://ARTHROTEC.com,1872,1126,10071
IMP,29085,ASACOL,ASACOL,MESALAMINE,3370,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ASACOL,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Mesalazine_structure.svg/330px-Mesalazine_structure.svg.png,https://ASACOL.com,1864,1144,10071
IMP,29086,ASACOL HD,ASACOL HD,MESALAMINE,2969,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ASACOL,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Mesalazine_structure.svg/330px-Mesalazine_structure.svg.png,https://ASACOL HD.com,1463,1153,10071
IMP,29087,ASCLERA,ASCLERA,POLIDOCANOL,2735,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ASCLERA,,https://ASCLERA.com,1243,1216,10058
IMP,29088,ASENDIN,ASENDIN,AMOXAPINE,3462,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ASENDIN,,https://ASENDIN.com,1932,1154,10071
IMP,29089,ASMANEX TWISTHALER,ASMANEX TWISTHALER,MOMETASONE FUROATE,3292,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ASMANEX,,https://ASMANEX TWISTHALER.com,1730,1214,10054
IMP,29090,ASTELIN,ASTELIN,AZELASTINE HYDROCHLORIDE,2854,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ASTELIN,,https://ASTELIN.com,1307,1126,10038
IMP,29091,ASTEPRO,ASTEPRO,AZELASTINE HYDROCHRLORIDE,3548,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ASTEPRO,,https://ASTEPRO.com,2001,1106,10038
IMP,29092,ASTEPRO,ASTEPRO,AZELASTINE HYDROCHLORIDE,2805,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ASTEPRO,,https://ASTEPRO.com,1258,1154,10038
IMP,29093,ASTRAMORPH PF,ASTRAMORPH PF,MORPHINE SULFATE,3019,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ASTRAMORPH,,https://ASTRAMORPH PF.com,1456,1183,10066
IMP,29094,ATACAND,ATACAND,CANDESARTAN CILEXETIL,2795,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATACAND,,https://ATACAND.com,1265,1200,10071
IMP,29095,ATACAND HCT,ATACAND HCT,CANDESARTAN CILEXETIL; HYDROCHLOROTHIAZIDE,2795,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATACAND,,https://ATACAND HCT.com,1265,1233,10071
IMP,29096,ATARAX,ATARAX,HYDROXYZINE HYDROCHLORIDE,3516,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATARAX,,https://ATARAX.com,1945,1226,10071
IMP,29097,ATAZANAVIR SULFATE AND RITONAVIR,ATAZANAVIR SULFATE AND RITONAVIR,ATAZANAVIR SULFATE; RITONAVIR,3308,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATAZANAVIR,,https://ATAZANAVIR SULFATE AND RITONAVIR.com,1778,1193,10071
IMP,29098,ATELVIA,ATELVIA,RISEDRONATE SODIUM,3370,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATELVIA,,https://ATELVIA.com,1864,1206,10071
IMP,29099,ATENOLOL,ATENOLOL,ATENOLOL,3144,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATENOLOL,,https://ATENOLOL.com,1614,1105,10071
IMP,29100,ATENOLOL AND CHLORTHALIDONE,ATENOLOL AND CHLORTHALIDONE,ATENOLOL; CHLORTHALIDONE,2725,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATENOLOL,,https://ATENOLOL AND CHLORTHALIDONE.com,1195,1208,10071
IMP,29101,ATHROMBIN,ATHROMBIN,WARFARIN SODIUM,2852,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATHROMBIN,,https://ATHROMBIN.com,1322,1109,10071
IMP,29102,ATHROMBIN-K,ATHROMBIN-K,WARFARIN POTASSIUM,2852,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATHROMBIN-K,,https://ATHROMBIN-K.com,1322,1155,10071
IMP,29103,ATIVAN,ATIVAN,LORAZEPAM,3490,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATIVAN,,https://ATIVAN.com,1927,1152,10066
IMP,29104,ATNAA,ATNAA,ATROPINE; PRALIDOXIME CHLORIDE,3227,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATNAA,,https://ATNAA.com,1664,1156,10080
IMP,29105,ATRACURIUM BESYLATE,ATRACURIUM BESYLATE,ATRACURIUM BESYLATE,2765,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATRACURIUM,,https://ATRACURIUM BESYLATE.com,1202,1209,10066
IMP,29106,ATRACURIUM BESYLATE PRESERVATIVE FREE,ATRACURIUM BESYLATE PRESERVATIVE FREE,ATRACURIUM BESYLATE,2765,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATRACURIUM,,https://ATRACURIUM BESYLATE PRESERVATIVE FREE.com,1202,1157,10066
IMP,29107,ATRALIN,ATRALIN,TRETINOIN,3040,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATRALIN,,https://ATRALIN.com,1533,1185,10005
IMP,29108,ATRIDOX,ATRIDOX,DOXYCYCLINE HYCLATE,3022,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATRIDOX,,https://ATRIDOX.com,1517,1154,10085
IMP,29109,ATRIPLA,ATRIPLA,EFAVIRENZ; EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE,2875,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATRIPLA,,https://ATRIPLA.com,1345,1206,10071
IMP,29110,ATROMID-S,ATROMID-S,CLOFIBRATE,3236,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATROMID-S,,https://ATROMID-S.com,1698,1202,10071
IMP,29111,ATROPEN,ATROPEN,ATROPINE,3196,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATROPEN,,https://ATROPEN.com,1704,1112,10080
IMP,29112,ATROPINE,ATROPINE,ATROPINE,2955,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATROPINE,,https://ATROPINE.com,1463,1111,10080
IMP,29113,ATROPINE SULFATE,ATROPINE SULFATE,ATROPINE SULFATE,3182,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATROPINE,,https://ATROPINE SULFATE.com,1664,1105,10054
IMP,29114,ATROVENT,ATROVENT,IPRATROPIUM BROMIDE,2993,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATROVENT,,https://ATROVENT.com,1475,1105,10054
IMP,29115,ATROVENT HFA,ATROVENT HFA,IPRATROPIUM BROMIDE,2993,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/ATROVENT,,https://ATROVENT HFA.com,1475,1164,10054
IMP,29116,AUGMENTIN '125',AUGMENTIN '125',AMOXICILLIN; CLAVULANATE POTASSIUM,2968,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AUGMENTIN,,https://AUGMENTIN '125'.com,1435,1226,10071
IMP,29117,AUGMENTIN '200',AUGMENTIN '200',AMOXICILLIN; CLAVULANATE POTASSIUM,2968,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AUGMENTIN,,https://AUGMENTIN '200'.com,1435,1138,10071
IMP,29118,AUGMENTIN '250',AUGMENTIN '250',AMOXICILLIN; CLAVULANATE POTASSIUM,2968,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AUGMENTIN,,https://AUGMENTIN '250'.com,1435,1119,10071
IMP,29119,AUGMENTIN '400',AUGMENTIN '400',AMOXICILLIN; CLAVULANATE POTASSIUM,2968,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AUGMENTIN,,https://AUGMENTIN '400'.com,1435,1182,10071
IMP,29120,AUGMENTIN '500',AUGMENTIN '500',AMOXICILLIN; CLAVULANATE POTASSIUM,2965,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AUGMENTIN,,https://AUGMENTIN '500'.com,1435,1235,10071
IMP,29121,AUGMENTIN '875',AUGMENTIN '875',AMOXICILLIN; CLAVULANATE POTASSIUM,2965,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AUGMENTIN,,https://AUGMENTIN '875'.com,1435,1181,10071
IMP,29122,AUGMENTIN ES-600,AUGMENTIN ES-600,AMOXICILLIN; CLAVULANATE POTASSIUM,2968,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AUGMENTIN,,https://AUGMENTIN ES-600.com,1435,1218,10071
IMP,29123,AUGMENTIN XR,AUGMENTIN XR,AMOXICILLIN; CLAVULANATE POTASSIUM,2975,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AUGMENTIN,,https://AUGMENTIN XR.com,1435,1222,10071
IMP,29124,AUREOMYCIN,AUREOMYCIN,CHLORTETRACYCLINE HYDROCHLORIDE,3428,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AUREOMYCIN,,https://AUREOMYCIN.com,1932,1173,10032
IMP,29125,AVAGARD,AVAGARD,ALCOHOL; CHLORHEXIDINE GLUCONATE,3503,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVAGARD,,https://AVAGARD.com,2011,1122,10005
IMP,29126,AVAGE,AVAGE,TAZAROTENE,2815,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVAGE,,https://AVAGE.com,1335,1134,10005
IMP,29127,AVALIDE,AVALIDE,HYDROCHLOROTHIAZIDE; IRBESARTAN,3168,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVALIDE,,https://AVALIDE.com,1638,1136,10071
IMP,29128,AVANDAMET,AVANDAMET,METFORMIN HYDROCHLORIDE; ROSIGLITAZONE MALEATE,3334,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVANDAMET,,https://AVANDAMET.com,1804,1123,10071
IMP,29129,AVANDARYL,AVANDARYL,GLIMEPIRIDE; ROSIGLITAZONE MALEATE,3334,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVANDARYL,,https://AVANDARYL.com,1804,1161,10071
IMP,29130,AVANDIA,AVANDIA,ROSIGLITAZONE MALEATE,3311,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVANDIA,,https://AVANDIA.com,1781,1185,10071
IMP,29131,AVAPRO,AVAPRO,IRBESARTAN,3168,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVAPRO,,https://AVAPRO.com,1638,1152,10071
IMP,29132,AVC,AVC,SULFANILAMIDE,2738,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVC,,https://AVC.com,1258,1206,10003
IMP,29133,AVEED,AVEED,TESTOSTERONE UNDECANOATE,2949,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVEED,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Testosterone_undecanoate.svg/330px-Testosterone_undecanoate.svg.png,https://AVEED.com,1386,1159,10080
IMP,29134,AVELOX,AVELOX,MOXIFLOXACIN HYDROCHLORIDE,3508,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVELOX,,https://AVELOX.com,1978,1226,10071
IMP,29135,AVELOX IN SODIUM CHLORIDE 0.8% IN PLASTIC CONTAINER,AVELOX IN SODIUM CHLORIDE 0.8% IN PLASTIC CONTAINER,MOXIFLOXACIN HYDROCHLORIDE,3470,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVELOX,,https://AVELOX IN SODIUM CHLORIDE 0.8% IN PLASTIC CONTAINER.com,1978,1177,10058
IMP,29136,AVENTYL,AVENTYL,NORTRIPTYLINE HYDROCHLORIDE,3250,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVENTYL,,https://AVENTYL.com,1758,1114,10071
IMP,29137,AVENTYL HYDROCHLORIDE,AVENTYL HYDROCHLORIDE,NORTRIPTYLINE HYDROCHLORIDE,2926,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVENTYL,,https://AVENTYL HYDROCHLORIDE.com,1388,1181,10071
IMP,29138,AVIANE-21,AVIANE-21,ETHINYL ESTRADIOL; LEVONORGESTREL,2780,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVIANE-21,,https://AVIANE-21.com,1250,1112,10029
IMP,29139,AVIANE-28,AVIANE-28,ETHINYL ESTRADIOL; LEVONORGESTREL,2780,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVIANE-28,,https://AVIANE-28.com,1250,1169,10092
IMP,29140,AVINZA,AVINZA,MORPHINE SULFATE,3420,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVINZA,,https://AVINZA.com,1900,1231,10071
IMP,29141,AVITA,AVITA,TRETINOIN,2895,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVITA,,https://AVITA.com,1415,1158,10005
IMP,29142,AVODART,AVODART,DUTASTERIDE,2920,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AVODART,,https://AVODART.com,1382,1141,10071
IMP,29143,AXERT,AXERT,ALMOTRIPTAN MALATE,3450,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AXERT,,https://AXERT.com,1920,1152,10071
IMP,29144,AXID,AXID,NIZATIDINE,2655,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AXID,,https://AXID.com,1117,1227,10071
IMP,29145,AXID AR,AXID AR,NIZATIDINE,2545,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AXID,,https://AXID AR.com,1015,1182,10071
IMP,29146,AXIRON,AXIRON,TESTOSTERONE,3378,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AXIRON,,https://AXIRON.com,1818,1153,10060
IMP,29147,AYGESTIN,AYGESTIN,NORETHINDRONE ACETATE,2759,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AYGESTIN,,https://AYGESTIN.com,1229,1159,10071
IMP,29148,AZACTAM,AZACTAM,AZTREONAM,3351,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZACTAM,,https://AZACTAM.com,1788,1237,10066
IMP,29149,AZACTAM IN PLASTIC CONTAINER,AZACTAM IN PLASTIC CONTAINER,AZTREONAM,3351,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZACTAM,,https://AZACTAM IN PLASTIC CONTAINER.com,1788,1108,10066
IMP,29150,AZASAN,AZASAN,AZATHIOPRINE,3199,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZASAN,,https://AZASAN.com,1669,1169,10071
IMP,29151,AZASITE,AZASITE,AZITHROMYCIN,3046,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZASITE,,https://AZASITE.com,1552,1227,10032
IMP,29152,AZATHIOPRINE,AZATHIOPRINE,AZATHIOPRINE,3305,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZATHIOPRINE,,https://AZATHIOPRINE.com,1775,1171,10071
IMP,29153,AZATHIOPRINE,AZATHIOPRINE,AZATHIOPRINE SODIUM,3059,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZATHIOPRINE,,https://AZATHIOPRINE.com,1585,1173,10024
IMP,29154,AZATHIOPRINE SODIUM,AZATHIOPRINE SODIUM,AZATHIOPRINE SODIUM,3490,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZATHIOPRINE,,https://AZATHIOPRINE SODIUM.com,1927,1133,10066
IMP,29155,AZELEX,AZELEX,AZELAIC ACID,3398,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZELEX,,https://AZELEX.com,1918,1220,10005
IMP,29156,AZILECT,AZILECT,RASAGILINE MESYLATE,3388,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZILECT,,https://AZILECT.com,1858,1228,10071
IMP,29157,AZITHROMYCIN,AZITHROMYCIN,AZITHROMYCIN,2713,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZITHROMYCIN,,https://AZITHROMYCIN.com,1180,1237,10071
IMP,29158,AZLIN,AZLIN,AZLOCILLIN SODIUM,3057,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZLIN,,https://AZLIN.com,1494,1127,10066
IMP,29159,AZMACORT,AZMACORT,TRIAMCINOLONE ACETONIDE,2981,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZMACORT,,https://AZMACORT.com,1463,1175,10054
IMP,29160,AZO GANTANOL,AZO GANTANOL,PHENAZOPYRIDINE HYDROCHLORIDE; SULFAMETHOXAZOLE,2806,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZO,,https://AZO GANTANOL.com,1276,1162,10071
IMP,29161,AZO GANTRISIN,AZO GANTRISIN,PHENAZOPYRIDINE HYDROCHLORIDE; SULFISOXAZOLE,2806,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZO,,https://AZO GANTRISIN.com,1276,1190,10071
IMP,29162,AZOPT,AZOPT,BRINZOLAMIDE,3407,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZOPT,,https://AZOPT.com,1871,1238,10032
IMP,29163,AZOR,AZOR,AMLODIPINE BESYLATE; OLMESARTAN MEDOXOMIL,3222,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZOR,,https://AZOR.com,1692,1129,10071
IMP,29164,AZTREONAM,AZTREONAM,AZTREONAM,3019,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZTREONAM,,https://AZTREONAM.com,1456,1232,10066
IMP,29165,AZULFIDINE,AZULFIDINE,SULFASALAZINE,2517,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZULFIDINE,,https://AZULFIDINE.com,1018,1190,10071
IMP,29166,AZULFIDINE,AZULFIDINE,"SULFASALAZINE ",2548,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZULFIDINE,,https://AZULFIDINE.com,1018,1223,10071
IMP,29167,AZULFIDINE EN-TABS,AZULFIDINE EN-TABS,SULFASALAZINE,3507,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/AZULFIDINE,,https://AZULFIDINE EN-TABS.com,1977,1229,10071
IMP,29168,BACI-RX,BACI-RX,BACITRACIN,3471,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/BACI-RX,,https://BACI-RX.com,1909,1110,10047
IMP,29169,BACIGUENT,BACIGUENT,BACITRACIN,2514,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/BACIGUENT,,https://BACIGUENT.com,1018,1166,10032
IMP,29170,BACITRACIN,BACITRACIN,BACITRACIN,3059,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/BACITRACIN,,https://BACITRACIN.com,1585,1134,10024
IMP,29171,BACITRACIN ZINC AND POLYMYXIN B SULFATE,BACITRACIN ZINC AND POLYMYXIN B SULFATE,BACITRACIN ZINC; POLYMYXIN B SULFATE,2714,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/BACITRACIN,,https://BACITRACIN ZINC AND POLYMYXIN B SULFATE.com,1218,1123,10032
IMP,29172,BACITRACIN ZINC-NEOMYCIN SULFATE-POLYMYXIN B SULFATE,BACITRACIN ZINC-NEOMYCIN SULFATE-POLYMYXIN B SULFATE,BACITRACIN ZINC; NEOMYCIN SULFATE; POLYMYXIN B SULFATE,3018,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/BACITRACIN,,https://BACITRACIN ZINC-NEOMYCIN SULFATE-POLYMYXIN B SULFATE.com,1522,1193,10032
IMP,29173,BACITRACIN ZINC-POLYMYXIN B SULFATE,BACITRACIN ZINC-POLYMYXIN B SULFATE,BACITRACIN ZINC; POLYMYXIN B SULFATE,3466,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/BACITRACIN,,https://BACITRACIN ZINC-POLYMYXIN B SULFATE.com,1970,1177,10005
IMP,29174,BACITRACIN-NEOMYCIN-POLYMYXIN,BACITRACIN-NEOMYCIN-POLYMYXIN,BACITRACIN ZINC; NEOMYCIN SULFATE; POLYMYXIN B SULFATE,3257,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/BACITRACIN-NEOMYCIN-POLYMYXIN,,https://BACITRACIN-NEOMYCIN-POLYMYXIN.com,1761,1148,10032
IMP,29175,BACITRACIN-NEOMYCIN-POLYMYXIN W/ HYDROCORTISONE ACETATE,BACITRACIN-NEOMYCIN-POLYMYXIN W/ HYDROCORTISONE ACETATE,BACITRACIN; HYDROCORTISONE ACETATE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE,2663,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/BACITRACIN-NEOMYCIN-POLYMYXIN,,https://BACITRACIN-NEOMYCIN-POLYMYXIN W/ HYDROCORTISONE ACETATE.com,1167,1203,10032
IMP,29176,BACITRACIN-NEOMYCIN-POLYMYXIN W/ HYDROCORTISONE ACETATE,BACITRACIN-NEOMYCIN-POLYMYXIN W/ HYDROCORTISONE ACETATE,BACITRACIN ZINC; HYDROCORTISONE ACETATE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE,3541,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/BACITRACIN-NEOMYCIN-POLYMYXIN,,https://BACITRACIN-NEOMYCIN-POLYMYXIN W/ HYDROCORTISONE ACETATE.com,2045,1162,10032
IMP,29177,BACLOFEN,BACLOFEN,BACLOFEN,3328,N/A,$ unknown,Pain Management,https://en.wikipedia.org/wiki/BACLOFEN,,https://BACLOFEN.com,1798,1107,10071
